,pianist,track,duration,album,composition,setting,split
1164,Hank Jones,jtd/jonesh-cominhomebaby-hollanddcopelandk-1989-44c9d853,119.98958333333333,Hank Jones (The Touch),comin home baby,trio,train
1165,Bill Evans,jtd/evansb-veryearly-gomezemorellm-1969-e8bb252c,45.819010416666664,Bill Evans (A Jazz Hour With Bill Evans Autumn Leaves),very early,trio,train
1166,Oscar Peterson,jtd/petersono-ongreendolphinstreet-brownrthigpene-1961-a574389f,159.98958333333331,Oscar Peterson (The London House Sessions),green dolphin street,trio,train
1167,Thelonious Monk,jtd/monkt-aprilinparisalternatetake-rameygblakeya-1949-611e75bd,79.98958333333333,Thelonious Monk (Complete 1947  1952 Blue Note Recordings),april in paris,trio,train
1168,Bill Evans,jtd/evansb-somedaymyprincewillcome-gomezemorellm-1968-b823bfb9,59.98958333333333,Bill Evans (Live at Art DLugoffs Top of the Gate),someday my prince will come,trio,train
1169,Bill Evans,jtd/evansb-butnotforme-johnsonmlabarberaj-1980-72a459bc,104.82942708333333,Bill Evans (Turn Out the Stars The Final Village Vanguard Sessions),but not for me,trio,train
1170,Ahmad Jamal,jtd/jamala-ongreendolphinstreet-crosbyiperkinsw-1960-e395ced7,104.63932291666666,Ahmad Jamal (The Complete Ahmad Jamal Trio Argo Sessions 195662),green dolphin street,trio,train
1171,Bill Evans,jtd/evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,33.87890625,Bill Evans (The Complete Village Vanguard Recordings 1961),glorias step,trio,train
1172,Teddy Wilson,jtd/wilsont-sweetlorraine-hintonmjacksono-1976-26d94d9f,38.109375,Teddy Wilson (Three Little Words),sweet lorraine,trio,train
1173,Bill Evans,jtd/evansb-34skidoo-gomezemorellm-1973-a47c25f3,109.98958333333333,Bill Evans (Re Person I Knew),34 skidoo,trio,train
1174,Oscar Peterson,jtd/petersono-closeyoureyes-brownrthigpene-1959-0adbd78a,156.98958333333331,Oscar Peterson (The Jazz Soul of Oscar Peterson),close your eyes,trio,train
1175,Keith Jarrett,jtd/jarrettk-illseeyouagain-peacockgdejohnettej-1998-3446ad84,149.98958333333331,Keith Jarrett (After the Fall),ill see you again,trio,train
1176,Kenny Drew,jtd/drewk-bluesology-rstednqueena-1990-62945f43,179.98958333333331,Kenny Drew (Piano Night),bluesology,trio,train
1177,Tommy Flanagan,jtd/flanagant-woodynyou-bettskdurhamb-1978-238101b0,242.5,Tommy Flanagan (Montreux 77),woodyn you,trio,train
1178,Bill Evans,jtd/evansb-upwiththelark-johnsonmlabarberaj-1980-82382d9c,47.93880208333333,Bill Evans (The Last Waltz),up with the lark,trio,train
1179,Tommy Flanagan,jtd/flanagant-taketheatrain-bettskdurhamb-1975-739531cd,99.98958333333333,Tommy Flanagan (The Tommy Flanagan Tokyo Recital),take the a train,trio,train
1180,Bill Evans,jtd/evansb-minority-jonessjoep-1958-687403fa,118.97916666666666,Bill Evans (Everybody Digs Bill Evans),minority,trio,train
1181,Bill Evans,jtd/evansb-turnoutthestars-johnsonmlabarberaj-1980-1926f12e,116.84895833333333,Bill Evans (The Last Waltz),turn out the stars,trio,train
1182,Hank Jones,jtd/jonesh-reunion-hintonmrosengardenb-1977-9b2ec5e0,119.98958333333333,Hank Jones (The Trio),ill remember april,trio,train
1183,Ahmad Jamal,jtd/jamala-stompinatthesavoy-crosbyifournierv-1958-dddc1bc7,98.93880208333333,Ahmad Jamal (Complete Live at the Spotlite Club 1958),stompin at the savoy,trio,train
1184,Bill Evans,jtd/evansb-34skidoo-gomezemorellm-1973-2ff369e4,109.50911458333333,Bill Evans (Live In Paris 1972 Vol 3),34 skidoo,trio,train
1185,Bill Evans,jtd/evansb-tttt-gomezezigmunde-1975-d607c5e4,96.71875,Bill Evans (Complete Fantasy Recordings),twelve tone tune two,trio,train
1186,Oscar Peterson,jtd/petersono-taketheatrain-orstednhannaj-1974-5ad1daf5,69.46875,Oscar Peterson (Oscar Peterson in Russia),take the a train,trio,train
1187,Oscar Peterson,jtd/petersono-scrapplefromtheapple-brownrthigpene-1961-257068ec,168.90885416666666,Oscar Peterson (The London House Sessions),i got rhythm,trio,train
1188,Hank Jones,jtd/jonesh-lovewalkedin-duviviergjacksono-1977-e8cf141c,39.32942708333333,Hank Jones (I Remember You),love walked in,trio,train
1189,Junior Mance,jtd/mancej-fordancersonly-tanakahwilliamsj-2007-930aa8d9,268.79947916666663,Junior Mance (Live at Caf Loup),for dancers only,trio,train
1190,Bill Evans,jtd/evansb-sareenjurer-gomezezigmunde-1977-bf2602b1,99.98958333333333,Bill Evans (The Sesjun Radio Shows),sareen jurer,trio,train
1191,Oscar Peterson,jtd/petersono-gentlemanjimmy-brownrthigpene-1960-16e378b3,119.98958333333333,Oscar Peterson (Oscar Peterson plays My Fair Lady and the Music from Fiorello),gentleman jimmy,trio,train
1192,Bill Evans,jtd/evansb-somedaymyprincewillcome-gomezemorellm-1972-5e6c0c55,62.5,Bill Evans (Yesterday I Heard the Rain),someday my prince will come,trio,train
1193,Hank Jones,jtd/jonesh-illrememberapril-hintonmrosengardenb-1977-c11a6c68,122.5,Hank Jones (The Trio),ill remember april,trio,train
1194,Teddy Wilson,jtd/wilsont-oneoclockjump-patrunolsolac-1976-ef5210a9,72.5,Teddy Wilson (Live at Santa Tecla),one oclock jump,trio,train
1195,Tommy Flanagan,jtd/flanagant-threeinone-lundgaardjnashl-1993-a6b29914,133.109375,Tommy Flanagan (Lets Play the Music of Thad Jones),three in one,trio,train
1196,Stanley Cowell,jtd/cowells-roundaboutmidnight-thomascthomasw-1993-66ae7207,109.39973958333333,Stanley Cowell (Bright Passion),round midnight,trio,train
1197,Kenny Barron,jtd/barronk-howdeepistheocean-mrazgrileyb-2009-8fe86d72,138.09895833333331,Kenny Barron (Minor Blues),how deep is the ocean,trio,train
1198,Kenny Drew,jtd/drewk-inyourownsweetway-rstedntootiea-1974-64abd69b,105.95963541666666,Kenny Drew (Dark Beauty),in your own sweet way,trio,train
1199,Keith Jarrett,jtd/jarrettk-thesongisyou-peacockgdejohnettej-2001-7fe4a778,189.98958333333331,Keith Jarrett (My Foolish Heart Live at Montreux),the song is you,trio,train
1200,Kenny Barron,jtd/barronk-equinox-kitagawakbladeb-2003-a16abfc3,89.98958333333333,Kenny Barron (Ancestry),equinox,trio,train
1201,McCoy Tyner,jtd/tynerm-bluesback-grimeshhaynesr-1963-0c87c237,162.5,McCoy Tyner (Reaching Fourth),blues back,trio,train
1202,Hank Jones,jtd/jonesh-relaxinwithlee-duviviergrileyb-1977-33043105,129.91927083333331,Hank Jones (Bop Redux  Groovin High),stompin at the savoy,trio,train
1203,Bill Evans,jtd/evansb-myromance-johnsonmlabarberaj-1977-6fe9d497,29.989583333333332,Bill Evans (The Sesjun Radio Shows),my romance,trio,train
1204,Chick Corea,jtd/coreac-nowhebeatsthedrums-vitoumhaynesr-1968-d5c76003,179.83984375,Chick Corea (Now He Sings Now He Sobs),now he beats the drums now he stops,trio,train
1205,Cedar Walton,jtd/waltonc-aroundtheworld-williamsbjonesw-2010-51691254,49.33984375,Cedar Walton (Song of Delilah  The Music of Victor Young),around the world,trio,train
1206,Ahmad Jamal,jtd/jamala-volgaboatman-crosbyiperkinsw-1960-9e695715,129.64973958333331,Ahmad Jamal (The Complete Ahmad Jamal Trio Argo Sessions 195662),volga boatman,trio,train
1207,Junior Mance,jtd/mancej-lesterleapsin-thompsondalleynea-1997-bfbe7a50,219.11979166666666,Junior Mance (Milestones),i got rhythm,trio,train
1208,John Hicks,jtd/hicksj-twelvebarsforlinton-dolphindbrooksc-2003-06ad6723,149.98958333333331,John Hicks (Fathas Day An Earl Hines Songbook),twelve bars for linton,trio,train
1209,Bill Evans,jtd/evansb-makesomeonehappy-israelscbunkerl-1966-68b2479f,86.0,Bill Evans (The Complete Bill Evans on Verve),make someone happy,trio,train
1210,Kenny Drew,jtd/drewk-bluesfornica-chamberspjoep-1956-651310bb,139.12890625,Kenny Drew (Kenny Drew Trio),blues for nica,trio,train
1211,Bill Evans,jtd/evansb-comerainorcomeshine-israelscbunkerl-1965-b59b9d18,29.989583333333332,Bill Evans (Trio 65),come rain or come shine,trio,train
1212,Junior Mance,jtd/mancej-jumpingtheblues-bettskwilliamsj-1995-f7727cf3,178.95963541666666,Junior Mance (The Floating Jazz Festival Trio 1995),jumping the blues,trio,train
1213,Keith Jarrett,jtd/jarrettk-goldenearrings-peacockgdejohnettej-1990-0fa86687,175.89973958333331,Keith Jarrett (The Cure),golden earrings,trio,train
1214,Tommy Flanagan,jtd/flanagant-eclypso-mrazgjonese-1976-3fdae2b4,199.98958333333331,Tommy Flanagan (Eclypso),eclypso,trio,train
1215,Oscar Peterson,jtd/petersono-bandcall-brownrthigpene-1961-5e1b44be,335.97916666666663,Oscar Peterson (The London House Sessions),band call,trio,train
1216,Ahmad Jamal,jtd/jamala-butnotforme-crosbyifournierv-1957-9d444787,79.76953125,Ahmad Jamal (But Not For Me),but not for me,trio,train
1217,Kenny Barron,jtd/barronk-bemshaswing-reidrwaitsf-1984-05bc9ae9,199.34895833333331,Kenny Barron (Autumn in New York),bemsha swing,trio,train
1218,Ahmad Jamal,jtd/jamala-angeleyes-crosbyifournierv-1960-707e43ef,79.68880208333333,Ahmad Jamal (Ahmad Jamal Eight Classic Albums),angel eyes,trio,train
1219,Oscar Peterson,jtd/petersono-ithappenedinmonterey-brownrthigpene-1959-53040c03,87.77994791666666,Oscar Peterson (A Jazz Portrait of Frank Sinatra),it happened in monterey,trio,train
1220,McCoy Tyner,jtd/tynerm-elvinsirjones-carterrjonese-1975-3b3e9fe5,128.80989583333331,McCoy Tyner (Trident),elvin sir jones,trio,train
1221,Kenny Barron,jtd/barronk-hushabye-mrazgrileyb-2009-c8b0af9e,142.5,Kenny Barron (Minor Blues),hushabye,trio,train
1222,Bill Evans,jtd/evansb-waltzfordebby-gomezemorellm-1973-a0501c38,49.98958333333333,Bill Evans (Live In Paris 1972 Vol 3),waltz for debby,trio,train
1223,Junior Mance,jtd/mancej-mainstem-tuckerbthomasb-1960-60e07797,137.0,Junior Mance (The Soulful Piano of Junior Mance),main stem,trio,train
1224,McCoy Tyner,jtd/tynerm-inwalkedbud-sharpeascotta-1991-8fda0afb,178.0,McCoy Tyner (Remembering John),blue skies,trio,train
1225,Oscar Peterson,jtd/petersono-tilltomororow-brownrthigpene-1960-cd0b9f12,75.94921875,Oscar Peterson (Oscar Peterson plays My Fair Lady and the Music from Fiorello),till tomororow,trio,train
1226,Stanley Cowell,jtd/cowells-stellabystarlight-thomascthomasw-1993-6e5a304e,109.98958333333333,Stanley Cowell (Live at Copenhagen Jazz House),stella by starlight,trio,train
1227,Bill Evans,jtd/evansb-emily-gomezemorellm-1968-f9fa0f9b,39.4296875,Bill Evans (Live at Art DLugoffs Top of the Gate),emily,trio,train
1228,Stanley Cowell,jtd/cowells-anthropology-thomascthomasw-1993-2d0fecd1,259.9895833333333,Stanley Cowell (Live at Copenhagen Jazz House),anthropology,trio,train
1229,John Hicks,jtd/hicksj-sonnymoonfortwo-drummondrmuhammadi-1990-f9e230ce,165.97916666666666,John Hicks (Is That So),sonnymoon for two,trio,train
1230,John Hicks,jtd/hicksj-sonnyscrib-dolphindbrooksc-2001-11f31642,109.98958333333333,John Hicks (Music in the Key of Clark),sonnys crib,trio,train
1231,Bill Evans,jtd/evansb-wrapyourtroublesindreams-gomezejoep-1967-3b4016de,102.5,Bill Evans (California Here I Come),wrap your troubles in dreams,trio,train
1232,Bill Evans,jtd/evansb-californiahereicome-gomezemorellm-1969-a6876f57,39.98958333333333,Bill Evans (Jazzhouse),california here i come,trio,train
1233,Bill Evans,jtd/evansb-daysofwineandroses-johnsonmlabarberaj-1980-64b904d5,106.86979166666666,Bill Evans (Consecration),days of wine roses,trio,train
1234,Oscar Peterson,jtd/petersono-tangerine-brownrthigpene-1962-be6b0367,95.00911458333333,Oscar Peterson (In Tokyo 1964),tangerine,trio,train
1235,Keith Jarrett,jtd/jarrettk-ifishouldloseyou-peacockgdejohnettej-1983-5a9ff1b2,239.15885416666666,Keith Jarrett (Setting Standards New York Sessions),if i should lose you,trio,train
1236,Ahmad Jamal,jtd/jamala-whispernot-nasserjgantf-1966-b994fb0a,82.5,Ahmad Jamal (Emerald City Nights Live At The Penthouse 19651966),whisper not,trio,train
1237,Tommy Flanagan,jtd/flanagant-smoothasthewind-carterrhaynesr-1976-34aa9f94,169.98958333333331,Tommy Flanagan (Positive Intensity),smooth as the wind,trio,train
1238,Oscar Peterson,jtd/petersono-whendidifallin-brownrthigpene-1960-d27d7e03,117.96744791666666,Oscar Peterson (Oscar Peterson plays My Fair Lady and the Music from Fiorello),when did i fall in love,trio,train
1239,McCoy Tyner,jtd/tynerm-darnthatdream-sharpeascotta-1989-6cc187a8,119.98958333333333,McCoy Tyner (Live at Sweet Basil),darn that dream,trio,train
1240,Ahmad Jamal,jtd/jamala-broadway-crosbyifournierv-1961-3adb2125,221.32942708333331,Ahmad Jamal (Ahmad Jamals Alhambra),broadway,trio,train
1241,Junior Mance,jtd/mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,68.21875,Junior Mance (The Soulful Piano of Junior Mance),ralphs new blues,trio,train
1242,Bill Evans,jtd/evansb-likesomeoneinlove-johnsonmlabarberaj-1980-20bf2e0f,79.98958333333333,Bill Evans (Consecration),like someone in love,trio,train
1243,Bill Evans,jtd/evansb-veryearly-gomezemorellm-1972-ba030db7,49.98958333333333,Bill Evans (Live In Paris 1972 Vol 2),very early,trio,train
1244,Bill Evans,jtd/evansb-whocaniturnto-gomezemorellm-1969-59fa2d47,36.889322916666664,Bill Evans (Youre Gonna Hear From Me),who can i turn to,trio,train
1245,Kenny Barron,jtd/barronk-minority-reidrlewisv-1991-a24db33e,227.45963541666666,Kenny Barron (The Moment),minority,trio,train
1246,Kenny Barron,jtd/barronk-youdontknowwhatlove-drummondrrileyb-1996-15956096,379.9895833333333,Kenny Barron (The Perfect Set),you dont know what love is,trio,train
1247,Bill Evans,jtd/evansb-walkinup-gomezedejohnettej-1967-61e9fe5c,36.12890625,Bill Evans (At the Montreux Jazz Festival),walkin up,trio,train
1248,Tommy Flanagan,jtd/flanagant-groovinhigh-bettsksmithj-1977-fd6e8116,179.98958333333331,Tommy Flanagan (Something Borrowed Something Blue),whispering,trio,train
1249,Hank Jones,jtd/hollandd-traneconnections-joneshhigginsb-1989-a13fb393,89.98958333333333,Hank Jones (The Oracle),trane connections,trio,train
1250,Geri Allen,jtd/hollandd-danceoftheinfidels-allengdejohnettej-2004-1b0eab4b,148.79947916666666,Geri Allen (The Life of a Song),dance of the infidels,trio,train
1251,Oscar Peterson,jtd/petersono-somethingscoming-brownrthigpene-1960-1506b02a,69.98958333333333,Oscar Peterson (West Side Story  Oscar Peterson Plays Porgy  Bess),somethings coming,trio,train
1252,Tommy Flanagan,jtd/flanagant-eclypso-washingtonpnashl-1996-0ccde519,109.98958333333333,Tommy Flanagan (Sea Changes),eclypso,trio,train
1253,Oscar Peterson,jtd/petersono-youmakemefeelso-brownrthigpene-1959-6a87b26f,46.869791666666664,Oscar Peterson (A Jazz Portrait of Frank Sinatra),you make me feel so young,trio,train
1254,Bill Evans,jtd/evansb-upwiththelark-johnsonmlabarberaj-1980-33282cd0,42.5,Bill Evans (Turn Out the Stars The Final Village Vanguard Sessions),up with the lark,trio,train
1255,Oscar Peterson,jtd/petersono-theyalllaughed-brownrthigpene-1959-1e34cf57,75.98958333333333,Oscar Peterson (Oscar Peterson Plays the George Gershwin Songbook),they all laughed,trio,train
1256,Ahmad Jamal,jtd/jamala-bemylove-heardjisraely-1992-9b0cd1ef,79.68880208333333,Ahmad Jamal (Chicago Revisited),be my love,trio,train
1257,Bill Evans,jtd/evansb-yetneverbroken-johnsonmlabarberaj-1980-b66ce6de,80.75911458333333,Bill Evans (His Last Concert in Germany),yet neer broken,trio,train
1258,Ahmad Jamal,jtd/jamala-raincheck-crosbyifournierv-1959-7aad195e,139.98958333333331,Ahmad Jamal (The Complete Ahmad Jamal Trio Argo Sessions 195662),raincheck,trio,train
1259,Bill Evans,jtd/evansb-loveisheretostay-israelscbunkerl-1961-08fcb597,79.97916666666666,Bill Evans (The Complete Riverside Recordings),love is here to stay,trio,train
1260,Thelonious Monk,jtd/monkt-monksdream-mappgblakeya-1952-0526e904,89.98958333333333,Thelonious Monk (The High Priest),monks dream,trio,train
1261,Tommy Flanagan,jtd/flanagant-outofthepast-mrazgfostera-1986-db84afdc,134.98958333333331,Tommy Flanagan (Nights at the Vanguard),out of the past,trio,train
1262,John Hicks,jtd/hicksj-ididntknowwhattime-lundycmuhammadi-1987-7e650670,158.96875,John Hicks (Ill Give You Something to Remember Me By),i didnt know what time it was,trio,train
1263,Bill Evans,jtd/evansb-stellabystarlight-johnsonmlabarberaj-1980-55c0e760,109.98958333333333,Bill Evans (Complete Live at Ronnie Scotts 1980),stella by starlight,trio,train
1264,Tommy Flanagan,jtd/flanagant-medleystarcrossedlovers-bettskdurhamb-1978-31c782e0,159.98958333333331,Tommy Flanagan (Montreux 77),star crossed lovers,trio,train
1265,Oscar Peterson,jtd/petersono-reunionblues-brownrthigpene-1964-4ead807f,119.75911458333333,Oscar Peterson (In Tokyo 1964),reunion blues,trio,train
1266,Tommy Flanagan,jtd/flanagant-relaxinatcaramillo-washingtonpnashl-1996-137f7b22,129.98958333333331,Tommy Flanagan (Sea Changes),relaxin at caramillo,trio,train
1267,Bill Evans,jtd/evansb-yetneerbroken-johnsonmlabarberaj-1980-a8708d3a,87.87890625,Bill Evans (Turn Out the Stars The Final Village Vanguard Sessions),yet neer broken,trio,train
1268,Gene Harris,jtd/brownr-youaremysunshine-harrisghamiltonj-1991-f620b891,139.50911458333331,Gene Harris (3 Dimensional),you are my sunshine,trio,train
1269,Ahmad Jamal,jtd/jamala-medleyalonetogetherlove-crosbyifournierv-1960-4e21a89e,59.98958333333333,Ahmad Jamal (The Complete Ahmad Jamal Trio Argo Sessions 195662),alone together,trio,train
1270,Keith Jarrett,jtd/jarrettk-timeaftertime-peacockgdejohnettej-1994-45b4ecf0,369.5598958333333,Keith Jarrett (At the Blue Note The Complete Recordings),time after time,trio,train
1271,Bill Evans,jtd/evansb-themefrommash-johnsonmlabarberaj-1980-5e4db7eb,69.57942708333333,Bill Evans (Turn Out the Stars The Final Village Vanguard Sessions),theme from mash,trio,train
1272,Oscar Peterson,jtd/petersono-stellabystarlight-brownrhayesl-1965-971e1f22,139.609375,Oscar Peterson (Blues Etude),stella by starlight,trio,train
1273,Bill Evans,jtd/evansb-howmyheartsings-gomezemorellm-1969-4698ea14,36.87890625,Bill Evans (Jazzhouse),how my heart sings,trio,train
1274,Thelonious Monk,jtd/monkt-littlerootietootie-mappgblakeya-1952-f5491fc9,81.0,Thelonious Monk (The High Priest),i got rhythm,trio,train
1275,Oscar Peterson,jtd/petersono-woodynyou-brownrthigpene-1961-f34313d2,99.59895833333333,Oscar Peterson (The London House Sessions),woodyn you,trio,train
1276,Ahmad Jamal,jtd/jamala-weliveintwodiffirent-crosbyifournierv-1961-d2b55232,45.82942708333333,Ahmad Jamal (Ahmad Jamal at the Blackhawk),we,trio,train
1277,Bill Evans,jtd/evansb-whocaniturnto-gomezemorellm-1972-936dc783,99.98958333333333,Bill Evans (In Buenos Aires  Vol 1),who can i turn to,trio,train
1278,Kenny Barron,jtd/barronk-thereisnogreaterlove-williamsbrileyb-1984-90d41f7e,257.9192708333333,Kenny Barron (Green Chimneys),no greater love,trio,train
1279,Oscar Peterson,jtd/petersono-thedaysofwineand-brownrthigpene-1964-1df3250e,79.98958333333333,Oscar Peterson (We Get Requests),days of wine roses,trio,train
1280,Bill Evans,jtd/evansb-howamitoknow-chamberspjoep-1958-60ac90c0,187.89973958333331,Bill Evans (Peace Piece and Other Pieces),how am i to know,trio,train
1281,Kenny Barron,jtd/barronk-lemuria-reidrwaitsf-1984-cc871405,179.98958333333331,Kenny Barron (Autumn in New York),le muria,trio,train
1282,Bill Evans,jtd/evansb-myromance-johnsonmlabarberaj-1980-b98b5cbc,32.5,Bill Evans (Consecration),my romance,trio,train
1283,Stanley Cowell,jtd/cowells-pianoconcertono1tribute-thomascthomasw-1993-e7cdea67,68.45963541666666,Stanley Cowell (Bright Passion),piano concerto no tribute to tatum,trio,train
1284,Cedar Walton,jtd/waltonc-ebony-carterrdejohnettej-1983-c3b015a5,59.799479166666664,Cedar Walton (Walton Carter  DeJohnette),ebony,trio,train
1285,Keith Jarrett,jtd/jarrettk-four-peacockgdejohnettej-2002-98340dc4,299.9895833333333,Keith Jarrett (My Foolish Heart Live at Montreux),four,trio,train
